Trial number,Fixation Onset NEV,Image Onset NEV,Stim on/off NEV,Stim onset NEV,Stim offset NEV,Response value NEV,Reaction onset NEV,Congruent Value NEV,Valence Value NEV,Reaction time NEV,TrialNum,Delay1,Delay2,TrialComplete,TimeImageOnset,ColorLev,TimeRec,TimeTrial,BlockNumber,TrialTypeDesignation
161.0,553.69,554.495,0.0,0.0,0.0,100.0,,,,,43.0,0.8,0.8,43.0,33.8331,1.0,257133.8848,34.634,2.0,2.0
162.0,554.495,555.301,0.0,0.0,0.0,100.0,,,,,44.0,0.8,0.8,44.0,34.6382,0.0,257134.6929,35.442,2.0,2.0
163.0,555.301,556.107,0.0,0.0,0.0,100.0,,,,,45.0,0.8,0.8,45.0,35.4451,0.0,257135.4968,36.2459,2.0,2.0
164.0,556.107,556.912,0.0,0.0,0.0,100.0,,,,,46.0,0.8,0.8,46.0,36.2508,1.0,257136.3025,37.0516,2.0,2.0
165.0,556.912,557.718,0.0,0.0,0.0,100.0,,,,,47.0,0.8,0.8,47.0,37.0559,1.0,257137.1077,37.8568,2.0,2.0
166.0,557.718,558.523,0.0,0.0,0.0,100.0,,,,,48.0,0.8,0.8,48.0,37.861,0.0,257137.9127,38.6618,2.0,2.0
167.0,558.523,559.329,0.0,0.0,0.0,100.0,,,,,49.0,0.8,0.8,49.0,38.6662,0.0,257138.7184,39.4675,2.0,2.0
168.0,559.329,560.134,0.0,0.0,0.0,100.0,,,,,50.0,0.8,0.8,50.0,39.4714,0.0,257139.5231,40.2722,2.0,2.0
169.0,560.134,560.939,0.0,0.0,0.0,100.0,,,,,51.0,0.8,0.8,51.0,40.2766,1.0,257140.3281,41.0772,2.0,2.0
170.0,560.939,561.745,0.0,0.0,0.0,100.0,,,,,52.0,0.8,0.8,52.0,41.0817,0.0,257141.1334,41.8825,2.0,2.0
171.0,561.745,562.55,0.0,0.0,0.0,100.0,,,,,53.0,0.8,0.8,53.0,41.8877,0.0,257141.9396,42.6887,2.0,2.0
172.0,562.55,563.356,0.0,0.0,0.0,100.0,,,,,54.0,0.8,0.8,54.0,42.6928,0.0,257142.7445,43.4937,2.0,2.0
173.0,563.356,564.161,0.0,0.0,0.0,100.0,,,,,55.0,0.8,0.8,55.0,43.498,0.0,257143.5497,44.2988,2.0,2.0
174.0,564.161,564.967,0.0,0.0,0.0,100.0,,,,,56.0,0.8,0.8,56.0,44.3033,0.0,257144.355,45.1041,2.0,2.0
175.0,564.967,565.772,0.0,0.0,0.0,100.0,,,,,57.0,0.8,0.8,57.0,45.1094,0.0,257145.1611,45.9102,2.0,2.0
176.0,565.772,566.577,0.0,0.0,0.0,100.0,,,,,58.0,0.8,0.8,58.0,45.9148,1.0,257145.9665,46.7156,2.0,2.0
177.0,566.577,567.384,0.0,0.0,0.0,100.0,,,,,59.0,0.8,0.8,59.0,46.72,0.0,257146.7717,47.5208,2.0,2.0
178.0,567.384,568.189,0.0,0.0,0.0,100.0,,,,,60.0,0.8,0.8,60.0,47.5251,1.0,257147.5774,48.3266,2.0,2.0
179.0,568.189,568.994,0.0,0.0,0.0,100.0,,,,,61.0,0.8,0.8,61.0,48.3306,0.0,257148.3821,49.1312,2.0,2.0
180.0,568.994,569.8,0.0,0.0,0.0,100.0,,,,,62.0,0.8,0.8,62.0,49.1351,1.0,257149.1868,49.9359,2.0,2.0
181.0,569.8,570.606,0.0,0.0,0.0,100.0,,,,,63.0,0.8,0.8,63.0,49.9409,1.0,257149.9925,50.7416,2.0,2.0
182.0,570.606,571.411,0.0,0.0,0.0,100.0,,,,,64.0,0.8,0.8,64.0,50.7459,0.0,257150.7977,51.5468,2.0,2.0
183.0,571.411,572.217,0.0,0.0,0.0,100.0,,,,,65.0,0.8,0.8,65.0,51.5511,1.0,257151.6028,52.3519,2.0,2.0
184.0,572.217,573.023,0.0,0.0,0.0,100.0,,,,,66.0,0.8,0.8,66.0,52.3566,1.0,257152.4082,53.1573,2.0,2.0
185.0,573.023,573.828,0.0,0.0,0.0,100.0,,,,,67.0,0.8,0.8,67.0,53.1612,1.0,257153.2129,53.962,2.0,2.0
186.0,573.828,574.633,0.0,0.0,0.0,100.0,,,,,68.0,0.8,0.8,68.0,53.9679,0.0,257154.0196,54.7687,2.0,2.0
187.0,574.633,575.439,0.0,0.0,0.0,100.0,,,,,69.0,0.8,0.8,69.0,54.7734,0.0,257154.8251,55.5742,2.0,2.0
188.0,575.439,576.244,0.0,0.0,0.0,100.0,,,,,70.0,0.8,0.8,70.0,55.5786,1.0,257155.6303,56.3794,2.0,2.0
189.0,576.244,577.049,0.0,0.0,0.0,100.0,,,,,71.0,0.8,0.8,71.0,56.3839,1.0,257156.4359,57.1851,2.0,2.0
190.0,577.049,577.855,0.0,0.0,0.0,100.0,,,,,72.0,0.8,0.8,72.0,57.189,0.0,257157.2407,57.9898,2.0,2.0
191.0,577.855,578.66,0.0,0.0,0.0,100.0,,,,,73.0,0.8,0.8,73.0,57.9954,1.0,257158.047,58.7962,2.0,2.0
192.0,578.66,579.465,0.0,0.0,0.0,100.0,,,,,74.0,0.8,0.8,74.0,58.8005,1.0,257158.852,59.6011,2.0,2.0
193.0,579.465,580.27,0.0,0.0,0.0,100.0,,,,,75.0,0.8,0.8,75.0,59.6068,1.0,257159.6585,60.4076,2.0,2.0
194.0,580.27,581.075,0.0,0.0,0.0,100.0,,,,,76.0,0.8,0.8,76.0,60.412,1.0,257160.4636,61.2128,2.0,2.0
195.0,581.075,581.88,0.0,0.0,0.0,100.0,,,,,77.0,0.8,0.8,77.0,61.2172,1.0,257161.2689,62.0181,2.0,2.0
196.0,581.88,582.686,0.0,0.0,0.0,100.0,,,,,78.0,0.8,0.8,78.0,62.0221,1.0,257162.0771,62.8262,2.0,2.0
197.0,582.686,583.491,0.0,0.0,0.0,100.0,,,,,79.0,0.8,0.8,79.0,62.8293,1.0,257162.8811,63.6302,2.0,2.0
198.0,583.491,584.296,0.0,0.0,0.0,100.0,,,,,80.0,0.8,0.8,80.0,63.6346,0.0,257163.6861,64.4352,2.0,2.0
199.0,584.296,585.101,0.0,0.0,0.0,100.0,,,,,81.0,0.8,0.8,81.0,64.4393,0.0,257164.4908,65.2399,2.0,2.0
200.0,585.101,585.906,0.0,0.0,0.0,100.0,,,,,82.0,0.8,0.8,82.0,65.244,1.0,257165.2958,66.0449,2.0,2.0
201.0,585.906,586.711,0.0,0.0,0.0,100.0,,,,,83.0,0.8,0.8,83.0,66.0498,1.0,257166.1016,66.8507,2.0,2.0
202.0,586.711,587.517,0.0,0.0,0.0,100.0,,,,,84.0,0.8,0.8,84.0,66.8547,0.0,257166.9064,67.6555,2.0,2.0
203.0,587.517,588.322,0.0,0.0,0.0,100.0,,,,,85.0,0.8,0.8,85.0,67.6599,1.0,257167.7116,68.4607,2.0,2.0
204.0,588.322,589.126,0.0,0.0,0.0,100.0,,,,,86.0,0.8,0.8,86.0,68.4648,1.0,257168.5165,69.2656,2.0,2.0
205.0,589.126,589.933,0.0,0.0,0.0,100.0,,,,,87.0,0.8,0.8,87.0,69.2707,0.0,257169.3223,70.0715,2.0,2.0
206.0,589.933,590.738,0.0,0.0,0.0,100.0,,,,,88.0,0.8,0.8,88.0,70.0754,1.0,257170.1271,70.8762,2.0,2.0
207.0,590.738,591.544,0.0,0.0,0.0,100.0,,,,,89.0,0.8,0.8,89.0,70.8808,1.0,257170.9323,71.6814,2.0,2.0
208.0,591.544,592.348,0.0,0.0,0.0,100.0,,,,,90.0,0.8,0.8,90.0,71.686,1.0,257171.7377,72.4869,2.0,2.0
209.0,592.348,593.154,0.0,0.0,0.0,100.0,,,,,91.0,0.8,0.8,91.0,72.4923,1.0,257172.5441,73.2932,2.0,2.0
210.0,593.154,593.96,0.0,0.0,0.0,100.0,,,,,92.0,0.8,0.8,92.0,73.2976,1.0,257173.3491,74.0982,2.0,2.0
211.0,593.96,594.765,0.0,0.0,0.0,100.0,,,,,93.0,0.8,0.8,93.0,74.1023,1.0,257174.1542,74.9033,2.0,2.0
212.0,594.765,595.57,0.0,0.0,0.0,100.0,,,,,94.0,0.8,0.8,94.0,74.9078,0.0,257174.9594,75.7086,2.0,2.0
213.0,595.57,596.376,0.0,0.0,0.0,100.0,,,,,95.0,0.8,0.8,95.0,75.7131,1.0,257175.7646,76.5137,2.0,2.0
214.0,596.376,597.181,0.0,0.0,0.0,100.0,,,,,96.0,0.8,0.8,96.0,76.5178,1.0,257176.5695,77.3186,2.0,2.0
215.0,597.181,597.986,0.0,0.0,0.0,100.0,,,,,97.0,0.8,0.8,97.0,77.3232,0.0,257177.375,78.1241,2.0,2.0
216.0,597.986,598.79,0.0,0.0,0.0,100.0,,,,,98.0,0.8,0.8,98.0,78.1291,0.0,257178.1808,78.9299,2.0,2.0
217.0,598.79,599.596,0.0,0.0,0.0,100.0,,,,,99.0,0.8,0.8,99.0,78.9339,1.0,257178.9856,79.7347,2.0,2.0
218.0,599.596,618.561,0.0,0.0,0.0,100.0,,,,,100.0,0.8,0.8,100.0,79.7391,0.0,257179.7908,80.5399,2.0,2.0
219.0,618.561,619.366,0.0,0.0,0.0,100.0,,,,,1.0,3.25,1.25,1.0,0.0052564,0.0,256960.2729,0.806,3.0,2.0
220.0,619.366,620.172,0.0,0.0,0.0,100.0,,,,,2.0,2.25,3.5,2.0,0.81031,0.0,256961.0781,1.6112,3.0,2.0
221.0,620.172,620.978,0.0,0.0,0.0,100.0,,,,,3.0,3.25,3.75,3.0,1.616,0.0,256961.8838,2.4169,3.0,2.0
222.0,620.978,621.783,0.0,0.0,0.0,100.0,,,,,4.0,2.75,1.0,4.0,2.4216,1.0,256962.6893,3.2224,3.0,2.0
223.0,621.783,622.588,0.0,0.0,0.0,100.0,,,,,5.0,3.5,3.75,5.0,3.227,0.0,256963.4946,4.0277,3.0,2.0
224.0,622.588,623.393,0.0,0.0,0.0,100.0,,,,,6.0,3.0,3.25,6.0,4.0316,1.0,256964.2993,4.8324,3.0,2.0
225.0,623.393,624.198,0.0,0.0,0.0,100.0,,,,,7.0,3.0,2.0,7.0,4.8368,1.0,256965.1046,5.6377,3.0,2.0
226.0,624.198,625.003,0.0,0.0,0.0,100.0,,,,,8.0,2.75,1.5,8.0,5.6417,1.0,256965.9093,6.4424,3.0,2.0
227.0,625.003,625.809,0.0,0.0,0.0,100.0,,,,,9.0,3.0,1.0,9.0,6.4467,0.0,256966.7144,7.2475,3.0,2.0
228.0,625.809,626.613,0.0,0.0,0.0,100.0,,,,,10.0,1.75,1.0,10.0,7.2526,1.0,256967.5204,8.0535,3.0,2.0
229.0,626.613,627.418,0.0,0.0,0.0,100.0,,,,,11.0,1.25,3.25,11.0,8.0574,0.0,256968.325,8.8581,3.0,2.0
230.0,627.418,628.224,0.0,0.0,0.0,100.0,,,,,12.0,3.0,1.75,12.0,8.8621,1.0,256969.1298,9.6629,3.0,2.0
231.0,628.224,629.03,0.0,0.0,0.0,100.0,,,,,13.0,3.75,1.0,13.0,9.6684,0.0,256969.9361,10.4692,3.0,2.0
232.0,629.03,629.835,0.0,0.0,0.0,100.0,,,,,14.0,2.25,2.0,14.0,10.4741,0.0,256970.7416,11.2747,3.0,2.0
233.0,629.835,630.64,0.0,0.0,0.0,100.0,,,,,15.0,3.25,3.25,15.0,11.2788,0.0,256971.5466,12.0796,3.0,2.0
234.0,630.64,631.446,0.0,0.0,0.0,100.0,,,,,16.0,1.5,2.25,16.0,12.0841,0.0,256972.3524,12.8855,3.0,2.0
235.0,631.446,632.251,0.0,0.0,0.0,100.0,,,,,17.0,2.25,2.75,17.0,12.8897,0.0,256973.1574,13.6905,3.0,2.0
236.0,632.251,633.056,0.0,0.0,0.0,100.0,,,,,18.0,3.0,3.25,18.0,13.695,0.0,256973.9627,14.4958,3.0,2.0
237.0,633.056,633.862,0.0,0.0,0.0,100.0,,,,,19.0,1.75,3.0,19.0,14.5003,1.0,256974.768,15.3011,3.0,2.0
238.0,633.862,634.667,0.0,0.0,0.0,100.0,,,,,20.0,2.75,1.25,20.0,15.3056,0.0,256975.5734,16.1065,3.0,2.0
239.0,634.667,635.473,0.0,0.0,0.0,100.0,,,,,21.0,1.25,2.25,21.0,16.1113,0.0,256976.3792,16.9123,3.0,2.0
240.0,635.473,636.277,0.0,0.0,0.0,100.0,,,,,22.0,3.75,2.0,22.0,16.9168,1.0,256977.1843,17.7174,3.0,2.0
241.0,636.277,637.082,0.0,0.0,0.0,100.0,,,,,23.0,2.75,1.5,23.0,17.7213,0.0,256977.9889,18.522,3.0,2.0
242.0,637.082,637.887,0.0,0.0,0.0,100.0,,,,,24.0,3.25,1.75,24.0,18.5259,1.0,256978.7937,19.3268,3.0,2.0
243.0,637.887,638.693,0.0,0.0,0.0,100.0,,,,,25.0,2.5,3.0,25.0,19.3315,0.0,256979.5993,20.1324,3.0,2.0
244.0,638.693,639.497,0.0,0.0,0.0,100.0,,,,,26.0,3.5,3.75,26.0,20.1368,1.0,256980.4044,20.9375,3.0,2.0
245.0,639.497,640.305,0.0,0.0,0.0,100.0,,,,,27.0,2.5,1.25,27.0,20.9414,1.0,256981.2092,21.7423,3.0,2.0
246.0,640.305,641.11,0.0,0.0,0.0,100.0,,,,,28.0,1.25,1.75,28.0,21.7487,1.0,256982.0164,22.5495,3.0,2.0
247.0,641.11,641.915,0.0,0.0,0.0,100.0,,,,,29.0,3.5,1.75,29.0,22.5541,0.0,256982.8219,23.355,3.0,2.0
248.0,641.915,642.72,0.0,0.0,0.0,100.0,,,,,30.0,3.25,1.5,30.0,23.3595,0.0,256983.6272,24.1603,3.0,2.0
249.0,642.72,654.764,0.0,0.0,0.0,100.0,,,,,31.0,3.75,2.0,31.0,24.1645,1.0,256984.4323,24.9654,3.0,2.0
250.0,654.764,655.571,0.0,0.0,0.0,100.0,,,,,1.0,3.25,1.25,1.0,0.012164,0.0,256861.5538,0.81386,4.0,2.0
251.0,655.571,656.376,0.0,0.0,0.0,100.0,,,,,2.0,2.25,3.5,2.0,0.8189,0.0,256862.3607,1.6207,4.0,2.0
252.0,656.376,657.181,0.0,0.0,0.0,100.0,,,,,3.0,3.25,3.75,3.0,1.6275,0.0,256863.1693,2.4293,4.0,2.0
253.0,657.181,657.986,0.0,0.0,0.0,100.0,,,,,4.0,2.75,1.0,4.0,2.4339,1.0,256863.9753,3.2353,4.0,2.0
254.0,657.986,658.792,0.0,0.0,0.0,100.0,,,,,5.0,3.5,3.75,5.0,3.2435,0.0,256864.787,4.0473,4.0,2.0
255.0,658.792,659.597,0.0,0.0,0.0,100.0,,,,,6.0,3.0,3.25,6.0,4.0515,1.0,256865.5925,4.8525,4.0,2.0
256.0,659.597,660.402,0.0,0.0,0.0,100.0,,,,,7.0,3.0,2.0,7.0,4.8576,1.0,256866.3987,5.6587,4.0,2.0
257.0,660.402,661.207,0.0,0.0,0.0,100.0,,,,,8.0,2.75,1.5,8.0,5.6641,1.0,256867.2057,6.4657,4.0,2.0
258.0,661.207,662.012,0.0,0.0,0.0,100.0,,,,,9.0,3.0,1.0,9.0,6.4699,0.0,256868.0109,7.2709,4.0,2.0
259.0,662.012,662.818,0.0,0.0,0.0,100.0,,,,,10.0,1.75,1.0,10.0,7.2764,1.0,256868.8175,8.0775,4.0,2.0
260.0,662.818,663.623,0.0,0.0,0.0,100.0,,,,,11.0,1.25,3.25,11.0,8.0827,0.0,256869.6235,8.8834,4.0,2.0
261.0,663.623,664.436,0.0,0.0,0.0,100.0,,,,,12.0,3.0,1.75,12.0,8.8878,1.0,256870.4287,9.6886,4.0,2.0
262.0,664.436,665.241,0.0,0.0,0.0,100.0,,,,,13.0,3.75,1.0,13.0,9.693,0.0,256871.2337,10.4937,4.0,2.0
263.0,665.241,666.046,0.0,0.0,0.0,100.0,,,,,14.0,2.25,2.0,14.0,10.4983,0.0,256872.0392,11.2993,4.0,2.0
264.0,666.046,666.852,0.0,0.0,0.0,100.0,,,,,15.0,3.25,3.25,15.0,11.3041,0.0,256872.8448,12.1048,4.0,2.0
265.0,666.852,667.657,0.0,0.0,0.0,100.0,,,,,16.0,1.5,2.25,16.0,12.1091,0.0,256873.6501,12.9101,4.0,2.0
266.0,667.657,668.462,0.0,0.0,0.0,100.0,,,,,17.0,2.25,2.75,17.0,12.9148,0.0,256874.4559,13.7159,4.0,2.0
267.0,668.462,669.268,0.0,0.0,0.0,100.0,,,,,18.0,3.0,3.25,18.0,13.7211,0.0,256875.2646,14.5246,4.0,2.0
268.0,669.268,670.074,0.0,0.0,0.0,100.0,,,,,19.0,1.75,3.0,19.0,14.5281,1.0,256876.0688,15.3288,4.0,2.0
269.0,670.074,670.879,0.0,0.0,0.0,100.0,,,,,20.0,2.75,1.25,20.0,15.3331,0.0,256876.8744,16.1344,4.0,2.0
270.0,670.879,671.685,0.0,0.0,0.0,100.0,,,,,21.0,1.25,2.25,21.0,16.1389,0.0,256877.6799,16.94,4.0,2.0
271.0,671.685,672.49,0.0,0.0,0.0,100.0,,,,,22.0,3.75,2.0,22.0,16.9443,1.0,256878.4851,17.7451,4.0,2.0
272.0,672.49,673.296,0.0,0.0,0.0,100.0,,,,,23.0,2.75,1.5,23.0,17.7492,0.0,256879.2902,18.5503,4.0,2.0
273.0,673.296,674.101,0.0,0.0,0.0,100.0,,,,,24.0,3.25,1.75,24.0,18.5554,1.0,256880.0991,19.3591,4.0,2.0
274.0,674.101,674.906,0.0,0.0,0.0,100.0,,,,,25.0,2.5,3.0,25.0,19.3627,0.0,256880.9036,20.1636,4.0,2.0
275.0,674.906,675.711,0.0,0.0,0.0,100.0,,,,,26.0,3.5,3.75,26.0,20.1677,1.0,256881.7085,20.9685,4.0,2.0
276.0,675.711,676.516,0.0,0.0,0.0,100.0,,,,,27.0,2.5,1.25,27.0,20.9728,1.0,256882.514,21.774,4.0,2.0
277.0,676.516,677.322,0.0,0.0,0.0,100.0,,,,,28.0,1.25,1.75,28.0,21.779,1.0,256883.3201,22.5801,4.0,2.0
278.0,677.322,678.127,0.0,0.0,0.0,100.0,,,,,29.0,3.5,1.75,29.0,22.5843,0.0,256884.1251,23.385,4.0,2.0
279.0,678.127,678.932,0.0,0.0,0.0,100.0,,,,,30.0,3.25,1.5,30.0,23.3897,0.0,256884.9308,24.1908,4.0,2.0
280.0,678.932,679.738,0.0,0.0,0.0,100.0,,,,,31.0,3.75,2.0,31.0,24.1953,1.0,256885.7364,24.9964,4.0,2.0
281.0,679.738,680.544,0.0,0.0,0.0,100.0,,,,,32.0,1.5,1.75,32.0,25.001,0.0,256886.5418,25.8017,4.0,2.0
282.0,680.544,681.349,0.0,0.0,0.0,100.0,,,,,33.0,2.75,2.25,33.0,25.8059,0.0,256887.3469,26.6069,4.0,2.0
283.0,681.349,682.155,0.0,0.0,0.0,100.0,,,,,34.0,2.0,3.25,34.0,26.6115,0.0,256888.1524,27.4124,4.0,2.0
284.0,682.155,682.96,0.0,0.0,0.0,100.0,,,,,35.0,2.75,2.5,35.0,27.4166,0.0,256888.9575,28.2175,4.0,2.0
285.0,682.96,683.766,0.0,0.0,0.0,100.0,,,,,36.0,3.75,1.75,36.0,28.222,0.0,256889.763,29.023,4.0,2.0
286.0,683.766,684.572,0.0,0.0,0.0,100.0,,,,,37.0,3.25,3.25,37.0,29.0273,1.0,256890.5682,29.8282,4.0,2.0
287.0,684.572,685.377,0.0,0.0,0.0,100.0,,,,,38.0,2.0,2.5,38.0,29.8333,0.0,256891.3742,30.6342,4.0,2.0
288.0,685.377,686.183,0.0,0.0,0.0,100.0,,,,,39.0,1.0,1.0,39.0,30.6392,1.0,256892.1801,31.4401,4.0,2.0
289.0,686.183,686.988,0.0,0.0,0.0,100.0,,,,,40.0,2.5,3.25,40.0,31.4442,0.0,256892.9851,32.2451,4.0,2.0
290.0,686.988,687.793,0.0,0.0,0.0,100.0,,,,,41.0,3.75,1.25,41.0,32.2498,0.0,256893.7909,33.0508,4.0,2.0
291.0,687.793,688.598,0.0,0.0,0.0,100.0,,,,,42.0,2.5,2.25,42.0,33.0557,1.0,256894.5966,33.8565,4.0,2.0
292.0,688.598,689.404,0.0,0.0,0.0,100.0,,,,,43.0,1.0,2.0,43.0,33.8611,1.0,256895.4019,34.6619,4.0,2.0
293.0,689.404,690.208,0.0,0.0,0.0,100.0,,,,,44.0,1.25,3.25,44.0,34.6662,0.0,256896.2071,35.4671,4.0,2.0
294.0,690.208,691.014,0.0,0.0,0.0,100.0,,,,,45.0,1.75,2.5,45.0,35.4722,0.0,256897.0131,36.273,4.0,2.0
295.0,691.014,691.819,0.0,0.0,0.0,100.0,,,,,46.0,1.25,2.75,46.0,36.278,1.0,256897.8189,37.0789,4.0,2.0
296.0,691.819,692.625,0.0,0.0,0.0,100.0,,,,,47.0,1.75,2.75,47.0,37.0832,1.0,256898.6241,37.884,4.0,2.0
297.0,692.625,693.43,0.0,0.0,0.0,100.0,,,,,48.0,3.0,3.0,48.0,37.8886,0.0,256899.4299,38.6898,4.0,2.0
298.0,693.43,694.236,0.0,0.0,0.0,100.0,,,,,49.0,2.25,1.25,49.0,38.694,0.0,256900.2349,39.4949,4.0,2.0
299.0,694.236,695.045,0.0,0.0,0.0,100.0,,,,,50.0,1.5,3.5,50.0,39.4995,0.0,256901.0404,40.3005,4.0,2.0
300.0,695.045,695.85,0.0,0.0,0.0,100.0,,,,,51.0,1.25,3.25,51.0,40.3048,1.0,256901.8454,41.1055,4.0,2.0
301.0,695.85,696.655,0.0,0.0,0.0,100.0,,,,,52.0,2.5,3.75,52.0,41.1099,0.0,256902.6508,41.9109,4.0,2.0
302.0,696.655,697.461,0.0,0.0,0.0,100.0,,,,,53.0,1.0,2.25,53.0,41.916,0.0,256903.4569,42.7169,4.0,2.0
303.0,697.461,698.266,0.0,0.0,0.0,100.0,,,,,54.0,1.25,3.75,54.0,42.7211,0.0,256904.2621,43.5221,4.0,2.0
304.0,698.266,699.072,0.0,0.0,0.0,100.0,,,,,55.0,1.0,3.25,55.0,43.5265,0.0,256905.0675,44.3274,4.0,2.0
